FE18203809,PS146,SD1,0.207268
FE18203810,PS146,SD2,0.2022351
FE18203811,PS146,SD3,0.2015656
FE18203812,PS146,SD4,0.2048749
FE18203813,PS146,SD5,0.2075452
FE18203814,PS146,SD6,0.2040754
FE18203815,PS146,SD7,0.2023868
FE18203816,PS146,SD8,0.2042748
FE18203817,PS146,SD9,0.206886
FE18203818,PS146,SD10,0.2025402
FE18203819,PS146,SD11,0.2012982
FE18203820,PS146,SD12,0.2025861
FE18203821,PS146,SD13,0.2044624
FE18203822,PS146,SD14,0.2012031
FE18203823,PS146,SD15,0.1999377
FE18203824,PS146,SD16,0.2006044
FE18203825,PS146,SD17,0.2025286
FE18203826,PS146,SD18,0.2041689
FE18203827,PS146,SD19,0.1985498
FE18203828,PS146,SD20,0.1985731
FE18203829,PS146,SD21,0.2013221
FE18203830,PS146,SD22,0.2017572
FE18203831,PS146,SD23,0.1979052
FE18203832,PS146,SD24,0.196261
FE18203833,PS146,SD25,0.1986111
FE18203834,PS146,SD26,0.1996318
FE18203835,PS146,SD27,0.2022914
FE18203836,PS146,SD28,0.1991053
FE18203837,PS146,SD29,0.2001297
FE18203838,PS146,SD30,0.2017107
FE18203839,PS146,SD31,0.2033533
FE18203840,PS146,SD32,0.1997715
FE18203841,PS146,SD33,0.1988218
FE18203842,PS146,SD34,0.2019917
FE18203843,PS146,SD35,0.2035399
FE18203844,PS146,SD36,0.2020787
FE18203845,PS146,SD37,0.2040518
FE18203846,PS146,SD38,0.2014114
FE18203847,PS146,SD39,0.2013117
FE18203848,PS146,SD40,0.2054609
FE18203849,PS146,SD41,0.2035637
FE18203850,PS146,SD42,0.2022502
FE18203851,PS146,SD43,0.2042697
FE18203852,PS146,SD44,0.2086324
FE18203853,PS146,SD45,0.2046407
FE18203854,PS146,SD46,0.2023649
FE18203855,PS146,SD47,0.2033624
FE18203856,PS146,SD48,0.2057775
FE18203857,PS146,SD49,0.202877
FE18203858,PS146,SD50,0.2007074
FE18203859,PS146,SD51,0.2003182
FE18203860,PS146,SD52,0.2028369
FE18203861,PS146,SD53,0.2039959
FE18203862,PS146,SD54,0.2002654
FE18203863,PS146,SD55,0.201556
FE18203864,PS146,SD56,0.2031642
FE18203865,PS146,SD57,0.2034725
FE18203866,PS146,SD58,0.1991266
FE18203867,PS146,SD59,0.2000305
FE18203868,PS146,SD60,0.2013251
FE18203869,PS146,SD61,0.2037913
FE18203870,PS146,SD62,0.1988436
FE18203871,PS146,SD63,0.1995853
FE18203872,PS146,SD64,0.2008667
FE18203873,PS146,SD65,0.203475
FE18203874,PS146,SD66,0.2012798
FE18203875,PS146,SD67,0.1987226
FE18203876,PS146,SD68,0.1996902
FE18203877,PS146,SD69,0.2029904
FE18203878,PS146,SD70,0.2050039
FE18203879,PS146,SD71,0.1986169
FE18203880,PS146,SD72,0.2007827
FE18203881,PS146,SD73,0.2011859
FE18203882,PS146,SD74,0.2051868
FE18203883,PS146,SD75,0.1999281
FE18203884,PS146,SD76,0.2006752
FE18203885,PS146,SD77,0.202988
FE18203886,PS146,SD78,0.2050477
FE18203887,PS146,SD79,0.2025513
FE18203888,PS146,SD80,0.1995207
FE18203889,PS146,SD81,0.2001754
FE18203890,PS146,SD82,0.2007993
FE18203891,PS146,SD83,0.1977088
FE18203892,PS146,SD84,0.19471
FE18203893,PS146,SD85,0.1977696
FE18203894,PS146,SD86,0.2012348
FE18203895,PS146,SD87,0.2025839
FE18203896,PS146,SD88,0.1975915
FE18203897,PS146,SD89,0.1984048
FE18203898,PS146,SD90,0.2007524
FE18203899,PS146,SD91,0.2016336
FE18203900,PS146,SD92,0.1976122
FE18203901,PS146,SD93,0.1983053
FE18203902,PS146,SD94,0.2003896
FE18203903,PS146,SD95,0.2015753
FE18203904,PS146,SD96,0.1985389
FE18203905,PS146,SD1,0.1987096
FE18203906,PS146,SD2,0.1992605
FE18203907,PS146,SD3,0.2026764
FE18203908,PS146,SD4,0.1981771
FE18203909,PS146,SD5,0.1996514
