FE17955073,PS145,SD1,0.6498905
FE17955074,PS145,SD2,0.6422511
FE17955075,PS145,SD3,0.6500669
FE17955076,PS145,SD4,0.6570428
FE17955077,PS145,SD5,0.6497319
FE17955078,PS145,SD6,0.6505648
FE17955079,PS145,SD7,0.6499198
FE17955080,PS145,SD8,0.6470216
FE17955081,PS145,SD9,0.6471955
FE17955082,PS145,SD10,0.6563352
FE17955083,PS145,SD11,0.6506139
FE17955084,PS145,SD12,0.6550926
FE17955085,PS145,SD13,0.6559831
FE17955086,PS145,SD14,0.6513194
FE17955087,PS145,SD15,0.6578492
FE17955088,PS145,SD16,0.64825
FE17955089,PS145,SD17,0.6517463
FE17955090,PS145,SD18,0.6581955
FE17955091,PS145,SD19,0.6482222
FE17955092,PS145,SD20,0.6504859
FE17955093,PS145,SD21,0.6542823
FE17955094,PS145,SD22,0.6503053
FE17955095,PS145,SD23,0.6567254
FE17955096,PS145,SD24,0.6585037
FE17955097,PS145,SD25,0.6556442
FE17955098,PS145,SD26,0.6445208
FE17955099,PS145,SD27,0.6558274
FE17955100,PS145,SD28,0.6619994
FE17955101,PS145,SD29,0.6530525
FE17955102,PS145,SD30,0.6537089
FE17955103,PS145,SD31,0.6595946
FE17955104,PS145,SD32,0.6571569
FE17955105,PS145,SD33,0.6535764
FE17955106,PS145,SD34,0.6615848
FE17955107,PS145,SD35,0.6580574
FE17955108,PS145,SD36,0.6581232
FE17955109,PS145,SD37,0.6529966
FE17955110,PS145,SD38,0.6634866
FE17955111,PS145,SD39,0.6579403
FE17955112,PS145,SD40,0.6508392
FE17955113,PS145,SD41,0.6553851
FE17955114,PS145,SD42,0.6768929
FE17955115,PS145,SD43,0.6556701
FE17955116,PS145,SD44,0.6556107
FE17955117,PS145,SD45,0.6661721
FE17955118,PS145,SD46,0.65629
FE17955119,PS145,SD47,0.6569598
FE17955120,PS145,SD48,0.669912
FE17955121,PS145,SD49,0.6720314
FE17955122,PS145,SD50,0.6548787
FE17955123,PS145,SD51,0.6641213
FE17955124,PS145,SD52,0.6694186
FE17955125,PS145,SD53,0.6614214
FE17955126,PS145,SD54,0.6628263
FE17955127,PS145,SD55,0.6645985
FE17955128,PS145,SD56,0.6633249
FE17955129,PS145,SD57,0.660559
FE17955130,PS145,SD58,0.6581216
FE17955131,PS145,SD59,0.6768562
FE17955132,PS145,SD60,0.6529537
FE17955133,PS145,SD61,0.6605094
FE17955134,PS145,SD62,0.6618302
FE17955135,PS145,SD63,0.6588103
FE17955136,PS145,SD64,0.6602525
FE17955137,PS145,SD65,0.6623803
FE17955138,PS145,SD66,0.6663308
FE17955139,PS145,SD67,0.6618779
FE17955140,PS145,SD68,0.6610369
FE17955141,PS145,SD69,0.6773739
FE17955142,PS145,SD70,0.6557618
FE17955143,PS145,SD71,0.6701945
FE17955144,PS145,SD72,0.6666452
FE17955145,PS145,SD73,0.6644059
FE17955146,PS145,SD74,0.6591332
FE17955147,PS145,SD75,0.664319
FE17955148,PS145,SD76,0.6751408
FE17955149,PS145,SD77,0.658306
FE17955150,PS145,SD78,0.6686562
FE17955151,PS145,SD79,0.6770623
FE17955152,PS145,SD80,0.666331
FE17955153,PS145,SD81,0.6709928
FE17955154,PS145,SD82,0.6729311
FE17955155,PS145,SD83,0.6716365
FE17955156,PS145,SD84,0.6706565
FE17955157,PS145,SD85,0.6652432
FE17955158,PS145,SD86,0.6783564
FE17955159,PS145,SD87,0.675516
FE17955160,PS145,SD88,0.6704225
FE17955161,PS145,SD89,0.6751033
FE17955162,PS145,SD90,0.6600207
FE17955163,PS145,SD91,0.6665739
FE17955164,PS145,SD92,0.6762893
FE17955165,PS145,SD93,0.6725362
FE17955166,PS145,SD94,0.6613199
FE17955167,PS145,SD95,0.6694061
FE17955168,PS145,SD96,0.673808
FE17955169,PS145,SD1,0.6624977
FE17955170,PS145,SD2,0.7494484
FE17955171,PS145,SD3,0.7316959
FE17955172,PS145,SD4,0.7070329
FE17955173,PS145,SD5,0.6928798
FE17955174,PS145,SD6,0.6957962
FE17955175,PS145,SD7,0.7051632
FE17955176,PS145,SD8,0.6836105
FE17955177,PS145,SD9,0.6869231
FE17955178,PS145,SD10,0.6960328
FE17955179,PS145,SD11,0.6840605
