FE18074689,PS103,SD1,0.1750052
FE18074690,PS103,SD2,0.1731211
FE18074691,PS103,SD3,0.1718569
FE18074692,PS103,SD4,0.1723513
FE18074693,PS103,SD5,0.1748077
FE18074694,PS103,SD6,0.173723
FE18074695,PS103,SD7,0.1707807
FE18074696,PS103,SD8,0.1726336
FE18074697,PS103,SD9,0.1735305
FE18074698,PS103,SD10,0.1729886
FE18074699,PS103,SD11,0.1729579
FE18074700,PS103,SD12,0.1720283
FE18074701,PS103,SD13,0.1723356
FE18074702,PS103,SD14,0.1705077
FE18074703,PS103,SD15,0.1710157
FE18074704,PS103,SD16,0.1722062
FE18074705,PS103,SD17,0.1728147
FE18074706,PS103,SD18,0.1735397
FE18074707,PS103,SD19,0.1690741
FE18074708,PS103,SD20,0.1708409
FE18074709,PS103,SD21,0.170349
FE18074710,PS103,SD22,0.1698626
FE18074711,PS103,SD23,0.167951
FE18074712,PS103,SD24,0.1684489
FE18074713,PS103,SD25,0.1700986
FE18074714,PS103,SD26,0.1698041
FE18074715,PS103,SD27,0.1719136
FE18074716,PS103,SD28,0.1692449
FE18074717,PS103,SD29,0.1709491
FE18074718,PS103,SD30,0.1713771
FE18074719,PS103,SD31,0.1728137
FE18074720,PS103,SD32,0.1697024
FE18074721,PS103,SD33,0.1702648
FE18074722,PS103,SD34,0.1719562
FE18074723,PS103,SD35,0.1733548
FE18074724,PS103,SD36,0.1709307
FE18074725,PS103,SD37,0.1721199
FE18074726,PS103,SD38,0.1708196
FE18074727,PS103,SD39,0.1698999
FE18074728,PS103,SD40,0.1745804
FE18074729,PS103,SD41,0.17185
FE18074730,PS103,SD42,0.1714807
FE18074731,PS103,SD43,0.1742748
FE18074732,PS103,SD44,0.1761584
FE18074733,PS103,SD45,0.1725168
FE18074734,PS103,SD46,0.1720865
FE18074735,PS103,SD47,0.1727576
FE18074736,PS103,SD48,0.173846
FE18074737,PS103,SD49,0.1704732
FE18074738,PS103,SD50,0.1706007
FE18074739,PS103,SD51,0.1721169
FE18074740,PS103,SD52,0.1733882
FE18074741,PS103,SD53,0.1726821
FE18074742,PS103,SD54,0.1714871
FE18074743,PS103,SD55,0.1704042
FE18074744,PS103,SD56,0.1727236
FE18074745,PS103,SD57,0.1738104
FE18074746,PS103,SD58,0.1698327
FE18074747,PS103,SD59,0.1714362
FE18074748,PS103,SD60,0.1718227
FE18074749,PS103,SD61,0.172455
FE18074750,PS103,SD62,0.170183
FE18074751,PS103,SD63,0.1712768
FE18074752,PS103,SD64,0.1719095
FE18074753,PS103,SD65,0.1725871
FE18074754,PS103,SD66,0.1719863
FE18074755,PS103,SD67,0.1712369
FE18074756,PS103,SD68,0.1706281
FE18074757,PS103,SD69,0.1719159
FE18074758,PS103,SD70,0.1727071
FE18074759,PS103,SD71,0.1710438
FE18074760,PS103,SD72,0.1707617
FE18074761,PS103,SD73,0.172217
FE18074762,PS103,SD74,0.1729051
FE18074763,PS103,SD75,0.1709258
FE18074764,PS103,SD76,0.1712132
FE18074765,PS103,SD77,0.1714988
FE18074766,PS103,SD78,0.1732258
FE18074767,PS103,SD79,0.1710022
FE18074768,PS103,SD80,0.1683777
FE18074769,PS103,SD81,0.170386
FE18074770,PS103,SD82,0.1703509
FE18074771,PS103,SD83,0.1689309
FE18074772,PS103,SD84,0.1657386
FE18074773,PS103,SD85,0.1687235
FE18074774,PS103,SD86,0.1705141
FE18074775,PS103,SD87,0.1712069
FE18074776,PS103,SD88,0.1684146
FE18074777,PS103,SD89,0.1696487
FE18074778,PS103,SD90,0.1706889
FE18074779,PS103,SD91,0.1706614
FE18074780,PS103,SD92,0.1673526
FE18074781,PS103,SD93,0.1693028
FE18074782,PS103,SD94,0.1715769
FE18074783,PS103,SD95,0.1715299
FE18074784,PS103,SD96,0.1697501
FE18074785,PS103,SD1,0.1700051
FE18074786,PS103,SD2,0.1696663
FE18074787,PS103,SD3,0.1709182
FE18074788,PS103,SD4,0.1690106
FE18074789,PS103,SD5,0.1700636
FE18074790,PS103,SD6,0.1691621
FE18074791,PS103,SD7,0.1712215
FE18074792,PS103,SD8,0.1700806
FE18074793,PS103,SD9,0.1702052
FE18074794,PS103,SD10,0.1710278
FE18074795,PS103,SD11,0.1719856
FE18074796,PS103,SD12,0.1697405
FE18074797,PS103,SD13,0.1706291
FE18074798,PS103,SD14,0.1716571
FE18074799,PS103,SD15,0.1709934
FE18074800,PS103,SD16,0.1687797
FE18074801,PS103,SD17,0.1709642
FE18074802,PS103,SD18,0.1711584
FE18074803,PS103,SD19,0.1722701
FE18074804,PS103,SD20,0.1708907
FE18074805,PS103,SD21,0.169704
FE18074806,PS103,SD22,0.1703226
FE18074807,PS103,SD23,0.1708045
FE18074808,PS103,SD24,0.17231
FE18074809,PS103,SD25,0.1708664
FE18074810,PS103,SD26,0.1699676
FE18074811,PS103,SD27,0.1723262
FE18074812,PS103,SD28,0.1731579
FE18074813,PS103,SD29,0.1696978
FE18074814,PS103,SD30,0.1695116
FE18074815,PS103,SD31,0.1696219
FE18074816,PS103,SD32,0.1724955
FE18074817,PS103,SD33,0.1712622
FE18074818,PS103,SD34,0.1708521
FE18074819,PS103,SD35,0.1703811
FE18074820,PS103,SD36,0.172863
FE18074821,PS103,SD37,0.1730792
FE18074822,PS103,SD38,0.1701608
FE18074823,PS103,SD39,0.1700672
FE18074824,PS103,SD40,0.1723113
FE18074825,PS103,SD41,0.1727516
FE18074826,PS103,SD42,0.1693705
FE18074827,PS103,SD43,0.1706171
FE18074828,PS103,SD44,0.1714689
FE18074829,PS103,SD45,0.1721663
FE18074830,PS103,SD46,0.1716525
FE18074831,PS103,SD47,0.1706436
FE18074832,PS103,SD48,0.1713281
FE18074833,PS103,SD49,0.1712803
FE18074834,PS103,SD50,0.1712458
FE18074835,PS103,SD51,0.1695442
FE18074836,PS103,SD52,0.1695216
FE18074837,PS103,SD53,0.1717862
FE18074838,PS103,SD54,0.1718207
FE18074839,PS103,SD55,0.1695773
FE18074840,PS103,SD56,0.1701359
FE18074841,PS103,SD57,0.1716176
FE18074842,PS103,SD58,0.1725669
FE18074843,PS103,SD59,0.1726855
FE18074844,PS103,SD60,0.1711741
FE18074845,PS103,SD61,0.1704998
FE18074846,PS103,SD62,0.1720494
