FE7411105,PS68,SD1,0.6583505
FE7411106,PS68,SD2,0.627948
FE7411107,PS68,SD3,0.6267668
FE7411108,PS68,SD4,0.6057954
FE7411109,PS68,SD5,0.6361876
FE7411110,PS68,SD6,0.5828502
FE7411111,PS68,SD7,0.6444884
FE7411112,PS68,SD8,0.6454756
FE7411113,PS68,SD9,0.6367219
FE7411114,PS68,SD10,0.6070516
FE7411115,PS68,SD11,0.6503976
FE7411116,PS68,SD12,0.6719746
FE7411117,PS68,SD13,0.6693427
FE7411118,PS68,SD14,0.609626
FE7411119,PS68,SD15,0.6256215
FE7411120,PS68,SD16,0.6378489
FE7411121,PS68,SD17,0.6368502
FE7411122,PS68,SD18,0.6412341
FE7411123,PS68,SD19,0.6365102
FE7411124,PS68,SD20,0.7076149
FE7411125,PS68,SD21,0.6483351
FE7411126,PS68,SD22,0.607477
FE7411127,PS68,SD23,0.6149507
FE7411128,PS68,SD24,0.6588655
FE7411129,PS68,SD25,0.6457661
FE7411130,PS68,SD26,0.6135248
FE7411131,PS68,SD27,0.5999399
FE7411132,PS68,SD28,0.6661971
FE7411133,PS68,SD29,0.6530003
FE7411134,PS68,SD30,0.6159837
FE7411135,PS68,SD31,0.6073333
FE7411136,PS68,SD32,0.6119538
FE7411137,PS68,SD33,0.5904463
FE7411138,PS68,SD34,0.6197982
FE7411139,PS68,SD35,0.6182833
FE7411140,PS68,SD36,0.6436999
FE7411141,PS68,SD37,0.5945672
FE7411142,PS68,SD38,0.6083864
FE7411143,PS68,SD39,0.6689517
FE7411144,PS68,SD40,0.6163882
FE7411145,PS68,SD41,0.6405853
FE7411146,PS68,SD42,0.6430625
FE7411147,PS68,SD43,0.6261795
FE7411148,PS68,SD44,0.6077716
FE7411149,PS68,SD45,0.6120407
FE7411150,PS68,SD46,0.6188039
FE7411151,PS68,SD47,0.6078265
FE7411152,PS68,SD48,0.6882945
FE7411153,PS68,SD49,0.6303293
FE7411154,PS68,SD50,0.6242652
FE7411155,PS68,SD51,0.6177778
FE7411156,PS68,SD52,0.604032
FE7411157,PS68,SD53,0.6560512
FE7411158,PS68,SD54,0.6298794
FE7411159,PS68,SD55,0.6460998
FE7411160,PS68,SD56,0.6240297
FE7411161,PS68,SD57,0.6284379
FE7411162,PS68,SD58,0.6644598
FE7411163,PS68,SD59,0.6713898
FE7411164,PS68,SD60,0.65123
FE7411165,PS68,SD61,0.6432187
FE7411166,PS68,SD62,0.635424
FE7411167,PS68,SD63,0.634007
FE7411168,PS68,SD64,0.6671698
FE7411169,PS68,SD65,0.6207821
FE7411170,PS68,SD66,0.642575
FE7411171,PS68,SD67,0.6044548
FE7411172,PS68,SD68,0.6623143
FE7411173,PS68,SD69,0.6084829
FE7411174,PS68,SD70,0.635547
FE7411175,PS68,SD71,0.6758906
FE7411176,PS68,SD72,0.6367133
FE7411177,PS68,SD73,0.678173
FE7411178,PS68,SD74,0.6143722
FE7411179,PS68,SD75,0.6557719
FE7411180,PS68,SD76,0.6463341
FE7411181,PS68,SD77,0.6646479
FE7411182,PS68,SD78,0.6468411
FE7411183,PS68,SD79,0.6493482
FE7411184,PS68,SD80,0.6287806
FE7411185,PS68,SD81,0.6664779
