FE4616257,PS17,SD1,0.1712919
FE4616258,PS17,SD2,0.1714161
FE4616259,PS17,SD3,0.1727203
FE4616260,PS17,SD4,0.1723045
FE4616261,PS17,SD5,0.1714424
FE4616262,PS17,SD6,0.1715971
FE4616263,PS17,SD7,0.1731095
FE4616264,PS17,SD8,0.1729219
FE4616265,PS17,SD9,0.1703425
FE4616266,PS17,SD10,0.1718797
FE4616267,PS17,SD11,0.1718234
FE4616268,PS17,SD12,0.1727837
FE4616269,PS17,SD13,0.1709552
FE4616270,PS17,SD14,0.169738
FE4616271,PS17,SD15,0.172363
FE4616272,PS17,SD16,0.1734265
FE4616273,PS17,SD17,0.170054
FE4616274,PS17,SD18,0.1703474
FE4616275,PS17,SD19,0.172992
FE4616276,PS17,SD20,0.1729359
FE4616277,PS17,SD21,0.17059
FE4616278,PS17,SD22,0.1706587
FE4616279,PS17,SD23,0.1724588
FE4616280,PS17,SD24,0.1725514
FE4616281,PS17,SD25,0.1731989
FE4616282,PS17,SD26,0.1713699
FE4616283,PS17,SD27,0.171423
FE4616284,PS17,SD28,0.1727234
FE4616285,PS17,SD29,0.1718303
FE4616286,PS17,SD30,0.1730057
FE4616287,PS17,SD31,0.1721056
FE4616288,PS17,SD32,0.1725435
FE4616289,PS17,SD33,0.1719101
FE4616290,PS17,SD34,0.1725373
FE4616291,PS17,SD35,0.1722275
FE4616292,PS17,SD36,0.1737581
FE4616293,PS17,SD37,0.1721273
FE4616294,PS17,SD38,0.1722548
FE4616295,PS17,SD39,0.1718864
FE4616296,PS17,SD40,0.1737883
FE4616297,PS17,SD41,0.1705395
FE4616298,PS17,SD42,0.1715148
FE4616299,PS17,SD43,0.1717819
FE4616300,PS17,SD44,0.1739921
FE4616301,PS17,SD45,0.1699761
FE4616302,PS17,SD46,0.1700426
FE4616303,PS17,SD47,0.1716157
FE4616304,PS17,SD48,0.1730877
FE4616305,PS17,SD49,0.1705445
FE4616306,PS17,SD50,0.1715584
FE4616307,PS17,SD51,0.1730848
FE4616308,PS17,SD52,0.1726042
FE4616309,PS17,SD53,0.170408
FE4616310,PS17,SD54,0.1708362
FE4616311,PS17,SD55,0.1714211
FE4616312,PS17,SD56,0.1727519
FE4616313,PS17,SD57,0.1713732
FE4616314,PS17,SD58,0.1717627
FE4616315,PS17,SD59,0.1723091
FE4616316,PS17,SD60,0.1752813
FE4616317,PS17,SD61,0.1731202
FE4616318,PS17,SD62,0.1722764
FE4616319,PS17,SD63,0.1718491
FE4616320,PS17,SD64,0.1739997
FE4616321,PS17,SD65,0.1746576
FE4616322,PS17,SD66,0.1718605
FE4616323,PS17,SD67,0.1724974
FE4616324,PS17,SD68,0.1736072
FE4616325,PS17,SD69,0.1740055
FE4616326,PS17,SD70,0.172073
FE4616327,PS17,SD71,0.1731432
FE4616328,PS17,SD72,0.1743622
FE4616329,PS17,SD73,0.1737893
FE4616330,PS17,SD74,0.1729626
FE4616331,PS17,SD75,0.1737123
FE4616332,PS17,SD76,0.1736137
FE4616333,PS17,SD77,0.1747187
FE4616334,PS17,SD78,0.1718265
FE4616335,PS17,SD79,0.1728433
FE4616336,PS17,SD80,0.1736291
FE4616337,PS17,SD81,0.1740446
FE4616338,PS17,SD82,0.1716521
FE4616339,PS17,SD83,0.1726185
FE4616340,PS17,SD84,0.1736204
FE4616341,PS17,SD85,0.174384
FE4616342,PS17,SD86,0.1717021
FE4616343,PS17,SD87,0.171866
FE4616344,PS17,SD88,0.1735275
FE4616345,PS17,SD89,0.1727881
FE4616346,PS17,SD90,0.1711971
FE4616347,PS17,SD91,0.1719193
FE4616348,PS17,SD92,0.1730437
FE4616349,PS17,SD93,0.1729423
FE4616350,PS17,SD94,0.1714712
FE4616351,PS17,SD95,0.1724301
FE4616352,PS17,SD96,0.1732379
FE4616353,PS17,SD1,0.1716909
FE4616354,PS17,SD2,0.1712613
FE4616355,PS17,SD3,0.17155
FE4616356,PS17,SD4,0.1719274
FE4616357,PS17,SD5,0.1717603
FE4616358,PS17,SD6,0.1699303
FE4616359,PS17,SD7,0.1705718
FE4616360,PS17,SD8,0.1720077
FE4616361,PS17,SD9,0.1728323
FE4616362,PS17,SD10,0.1715272
FE4616363,PS17,SD11,0.1708761
FE4616364,PS17,SD12,0.1711626
FE4616365,PS17,SD13,0.172318
FE4616366,PS17,SD14,0.1717495
FE4616367,PS17,SD15,0.1708396
FE4616368,PS17,SD16,0.1715602
FE4616369,PS17,SD17,0.1737185
FE4616370,PS17,SD18,0.169954
FE4616371,PS17,SD19,0.1719461
FE4616372,PS17,SD20,0.172598
FE4616373,PS17,SD21,0.1722544
FE4616374,PS17,SD22,0.1682438
FE4616375,PS17,SD23,0.1716761
FE4616376,PS17,SD24,0.171926
FE4616377,PS17,SD25,0.1713519
FE4616378,PS17,SD26,0.1694386
FE4616379,PS17,SD27,0.1711233
FE4616380,PS17,SD28,0.1707494
FE4616381,PS17,SD29,0.1714246
FE4616382,PS17,SD30,0.1700844
FE4616383,PS17,SD31,0.1705196
FE4616384,PS17,SD32,0.1720817
FE4616385,PS17,SD33,0.172023
FE4616386,PS17,SD34,0.1714394
FE4616387,PS17,SD35,0.171634
FE4616388,PS17,SD36,0.1720557
FE4616389,PS17,SD37,0.172606
FE4616390,PS17,SD38,0.1735153
FE4616391,PS17,SD39,0.172095
FE4616392,PS17,SD40,0.1716176
FE4616393,PS17,SD41,0.1720303
FE4616394,PS17,SD42,0.1723401
FE4616395,PS17,SD43,0.1709392
FE4616396,PS17,SD44,0.1725427
FE4616397,PS17,SD45,0.1729849
FE4616398,PS17,SD46,0.1743224
FE4616399,PS17,SD47,0.1720777
FE4616400,PS17,SD48,0.172362
FE4616401,PS17,SD49,0.1732349
FE4616402,PS17,SD50,0.1735714
FE4616403,PS17,SD51,0.1702796
FE4616404,PS17,SD52,0.1713245
FE4616405,PS17,SD53,0.1710839
FE4616406,PS17,SD54,0.1734692
FE4616407,PS17,SD55,0.1719763
FE4616408,PS17,SD56,0.1709202
FE4616409,PS17,SD57,0.1704007
FE4616410,PS17,SD58,0.173562
FE4616411,PS17,SD59,0.1710467
FE4616412,PS17,SD60,0.1705712
FE4616413,PS17,SD61,0.1709382
FE4616414,PS17,SD62,0.1717222
FE4616415,PS17,SD63,0.171372
FE4616416,PS17,SD64,0.1690833
FE4616417,PS17,SD65,0.1689177
FE4616418,PS17,SD66,0.1715661
FE4616419,PS17,SD67,0.1722489
FE4616420,PS17,SD68,0.17048
FE4616421,PS17,SD69,0.1701864
FE4616422,PS17,SD70,0.1710844
FE4616423,PS17,SD71,0.1728158
FE4616424,PS17,SD72,0.1708564
FE4616425,PS17,SD73,0.1713075
FE4616426,PS17,SD74,0.1707634
FE4616427,PS17,SD75,0.1725694
FE4616428,PS17,SD76,0.1694193
FE4616429,PS17,SD77,0.1689606
FE4616430,PS17,SD78,0.1724006
FE4616431,PS17,SD79,0.1715855
FE4616432,PS17,SD80,0.170025
FE4616433,PS17,SD81,0.1708674
FE4616434,PS17,SD82,0.1701624
FE4616435,PS17,SD83,0.171496
FE4616436,PS17,SD84,0.1702229
FE4616437,PS17,SD85,0.1691379
FE4616438,PS17,SD86,0.1703637
FE4616439,PS17,SD87,0.1722951
FE4616440,PS17,SD88,0.1715595
FE4616441,PS17,SD89,0.1704332
FE4616442,PS17,SD90,0.1696401
FE4616443,PS17,SD91,0.1706062
FE4616444,PS17,SD92,0.1705316
FE4616445,PS17,SD93,0.1704568
FE4616446,PS17,SD94,0.1709812
FE4616447,PS17,SD95,0.1717853
FE4616448,PS17,SD96,0.1709152
FE4616449,PS17,SD1,0.1706579
FE4616450,PS17,SD2,0.1706766
FE4616451,PS17,SD3,0.1723385
FE4616452,PS17,SD4,0.1695941
FE4616453,PS17,SD5,0.1701397
FE4616454,PS17,SD6,0.171182
FE4616455,PS17,SD7,0.1723167
FE4616456,PS17,SD8,0.1689223
FE4616457,PS17,SD9,0.1689725
FE4616458,PS17,SD10,0.1704738
FE4616459,PS17,SD11,0.1717435
FE4616460,PS17,SD12,0.1691962
FE4616461,PS17,SD13,0.1689767
FE4616462,PS17,SD14,0.1710037
FE4616463,PS17,SD15,0.1714981
FE4616464,PS17,SD16,0.1690908
FE4616465,PS17,SD17,0.1699867
FE4616466,PS17,SD18,0.1707588
FE4616467,PS17,SD19,0.1716993
FE4616468,PS17,SD20,0.1695954
FE4616469,PS17,SD21,0.1715362
FE4616470,PS17,SD22,0.1725038
FE4616471,PS17,SD23,0.1723229
FE4616472,PS17,SD24,0.1712351
FE4616473,PS17,SD25,0.1712951
FE4616474,PS17,SD26,0.1724824
FE4616475,PS17,SD27,0.1705423
FE4616476,PS17,SD28,0.1689542
FE4616477,PS17,SD29,0.1695005
FE4616478,PS17,SD30,0.1701926
FE4616479,PS17,SD31,0.1689676
FE4616480,PS17,SD32,0.1708626
FE4616481,PS17,SD33,0.1731052
FE4616482,PS17,SD34,0.172802
FE4616483,PS17,SD35,0.1711023
FE4616484,PS17,SD36,0.1720713
FE4616485,PS17,SD37,0.1723999
FE4616486,PS17,SD38,0.1711736
FE4616487,PS17,SD39,0.1699345
FE4616488,PS17,SD40,0.1719495
FE4616489,PS17,SD41,0.1715707
FE4616490,PS17,SD42,0.1710784
FE4616491,PS17,SD43,0.1713044
FE4616492,PS17,SD44,0.1726377
FE4616493,PS17,SD45,0.1721425
FE4616494,PS17,SD46,0.1700792
FE4616495,PS17,SD47,0.169711
FE4616496,PS17,SD48,0.1709984
FE4616497,PS17,SD49,0.17048
FE4616498,PS17,SD50,0.1703439
FE4616499,PS17,SD51,0.171737
FE4616500,PS17,SD52,0.1724262
FE4616501,PS17,SD53,0.1694967
FE4616502,PS17,SD54,0.1698282
FE4616503,PS17,SD55,0.1716782
FE4616504,PS17,SD56,0.1698841
FE4616505,PS17,SD57,0.1704825
FE4616506,PS17,SD58,0.1703199
FE4616507,PS17,SD59,0.1700551
FE4616508,PS17,SD60,0.1693253
FE4616509,PS17,SD61,0.1692618
FE4616510,PS17,SD62,0.1710261
FE4616511,PS17,SD63,0.1685526
FE4616512,PS17,SD64,0.1690553
FE4616513,PS17,SD65,0.1686341
FE4616514,PS17,SD66,0.1688896
FE4616515,PS17,SD67,0.1681002
FE4616516,PS17,SD68,0.1700779
FE4616517,PS17,SD69,0.1700089
FE4616518,PS17,SD70,0.1677676
FE4616519,PS17,SD71,0.1668556
FE4616520,PS17,SD72,0.1688872
FE4616521,PS17,SD73,0.1669721
FE4616522,PS17,SD74,0.1675844
FE4616523,PS17,SD75,0.1698919
FE4616524,PS17,SD76,0.1702708
FE4616525,PS17,SD77,0.1695991
FE4616526,PS17,SD78,0.1694256
FE4616527,PS17,SD79,0.168163
FE4616528,PS17,SD80,0.169369
FE4616529,PS17,SD81,0.1677657
FE4616530,PS17,SD82,0.1684993
FE4616531,PS17,SD83,0.1697753
FE4616532,PS17,SD84,0.1695397
FE4616533,PS17,SD85,0.1681045
FE4616534,PS17,SD86,0.1683325
FE4616535,PS17,SD87,0.1700282
FE4616536,PS17,SD88,0.1696673
FE4616537,PS17,SD89,0.1679496
FE4616538,PS17,SD90,0.1692222
FE4616539,PS17,SD91,0.168389
FE4616540,PS17,SD92,0.1708988
FE4616541,PS17,SD93,0.1690523
FE4616542,PS17,SD94,0.1697845
FE4616543,PS17,SD95,0.171111
FE4616544,PS17,SD96,0.1715303
FE4616545,PS17,SD1,0.1702018
FE4616546,PS17,SD2,0.1706225
