FE4733857,PS60,SD1,0.2253933
FE4733858,PS60,SD2,0.227439
FE4733859,PS60,SD3,0.2281479
FE4733860,PS60,SD4,0.2252912
FE4733861,PS60,SD5,0.2242694
FE4733862,PS60,SD6,0.2254766
FE4733863,PS60,SD7,0.2277437
FE4733864,PS60,SD8,0.2254247
FE4733865,PS60,SD9,0.2253302
FE4733866,PS60,SD10,0.224675
FE4733867,PS60,SD11,0.2269398
FE4733868,PS60,SD12,0.2262989
FE4733869,PS60,SD13,0.223882
FE4733870,PS60,SD14,0.2242221
FE4733871,PS60,SD15,0.226373
FE4733872,PS60,SD16,0.2289809
FE4733873,PS60,SD17,0.2230345
FE4733874,PS60,SD18,0.2240798
FE4733875,PS60,SD19,0.2264214
FE4733876,PS60,SD20,0.2288488
FE4733877,PS60,SD21,0.2245903
FE4733878,PS60,SD22,0.2241711
FE4733879,PS60,SD23,0.2266371
FE4733880,PS60,SD24,0.2288373
FE4733881,PS60,SD25,0.225398
FE4733882,PS60,SD26,0.2246864
FE4733883,PS60,SD27,0.2277078
FE4733884,PS60,SD28,0.2287802
FE4733885,PS60,SD29,0.2271339
FE4733886,PS60,SD30,0.2287636
FE4733887,PS60,SD31,0.2284289
FE4733888,PS60,SD32,0.2295245
FE4733889,PS60,SD33,0.2281282
FE4733890,PS60,SD34,0.228564
FE4733891,PS60,SD35,0.2311705
FE4733892,PS60,SD36,0.233357
FE4733893,PS60,SD37,0.2284421
FE4733894,PS60,SD38,0.2276116
FE4733895,PS60,SD39,0.2296435
FE4733896,PS60,SD40,0.2317891
FE4733897,PS60,SD41,0.2257906
FE4733898,PS60,SD42,0.226664
FE4733899,PS60,SD43,0.2300261
FE4733900,PS60,SD44,0.232558
FE4733901,PS60,SD45,0.2267001
FE4733902,PS60,SD46,0.2267508
FE4733903,PS60,SD47,0.2276826
FE4733904,PS60,SD48,0.229989
FE4733905,PS60,SD49,0.2256428
FE4733906,PS60,SD50,0.2267268
FE4733907,PS60,SD51,0.2275603
FE4733908,PS60,SD52,0.230999
FE4733909,PS60,SD53,0.2259255
FE4733910,PS60,SD54,0.2259792
FE4733911,PS60,SD55,0.2292059
FE4733912,PS60,SD56,0.2306898
FE4733913,PS60,SD57,0.227876
